stt,file_path,duration,lastest_used_value
147,\\hai2\Video gốc\Doll\k1\v69.mp4,10:19,39736124
148,\\hai2\Video gốc\Doll\k1\v70.mp4,10:20,39049453
149,\\hai2\Video gốc\Doll\k1\v71.mp4,10:38,39047992
150,\\hai2\Video gốc\Doll\k1\v72.mp4,11:54,39046251
151,\\hai2\Video gốc\Doll\k1\v73.mp4,11:13,38512573
152,\\hai2\Video gốc\Doll\k1\v74.mp4,11:05,38510986
153,\\hai2\Video gốc\Doll\k1\v75.mp4,10:15,38207393
154,\\hai2\Video gốc\Doll\k1\v76.mp4,10:56,38197553
155,\\hai2\Video gốc\Doll\k1\v77.mp4,10:58,38196316
156,\\hai2\Video gốc\Doll\k1\v78.mp4,10:18,37925746
157,\\hai2\Video gốc\Doll\k1\v79.mp4,9:56,37924471
158,\\hai2\Video gốc\Doll\k1\v80.mp4,10:38,37852771
159,\\hai2\Video gốc\Doll\k1\v82.mp4,10:09,37833064
160,\\hai2\Video gốc\Doll\k1\v83.mp4,11:39,37831363
161,\\hai2\Video gốc\Doll\k1\v84.mp4,10:46,37556444
162,\\hai2\Video gốc\Doll\k1\v85 sua lai.mp4,10:23,37395665
163,\\hai2\Video gốc\Doll\k1\v86.mp4,10:17,37553933
164,\\hai2\Video gốc\Doll\k1\v87.mp4,10:07,37552750
165,\\hai2\Video gốc\Doll\k1\v88.mp4,10:02,37313316
166,\\hai2\Video gốc\Doll\k1\v89.mp4,10:08,37310539
167,\\hai2\Video gốc\Doll\k1\v90.mp4,10:23,37309037
168,\\hai2\Video gốc\Doll\k1\v91.mp4,10:04,37307588
169,\\hai2\Video gốc\Doll\k1\v92.mp4,8:01,36037510
170,\\hai2\Video gốc\Doll\k1\v93.mp4,9:31,36036344
171,\\hai2\Video gốc\Doll\k1\v94.mp4,8:55,35778555
172,\\hai2\Video gốc\Doll\k1\v95.mp4,8:12,35437052
173,\\hai2\Video gốc\Doll\k1\v96 sua lai.mp4,8:40,35436098
174,\\hai2\Video gốc\Doll\k1\v97.mp4,9:01,35240538
175,\\hai2\Video gốc\Doll\k1\v98.mp4,6:00,35086228
176,\\hai2\Video gốc\Doll\k1\v99.mp4,6:13,35085527
177,\\hai2\Video gốc\Doll\k2\v100.mp4,6:40,34551911
178,\\hai2\Video gốc\Doll\k2\v101.mp4,6:21,34551210
179,\\hai2\Video gốc\Doll\k2\v102.mp4,7:16,34550411
180,\\hai2\Video gốc\Doll\k2\v103.mp4,6:46,34482893
181,\\hai2\Video gốc\Doll\k2\v104.mp4,6:06,33428026
182,\\hai2\Video gốc\Doll\k2\v105.mp4,6:02,33427306
183,\\hai2\Video gốc\Doll\k2\v106.mp4,6:09,33426629
184,\\hai2\Video gốc\Doll\k2\v107.mp4,6:38,32473156
185,\\hai2\Video gốc\Doll\k2\v108.mp4,6:19,32472130
186,\\hai2\Video gốc\Doll\k2\v109.mp4,6:38,32471050
187,\\hai2\Video gốc\Doll\k2\v110.mp4,6:42,32420997
188,\\hai2\Video gốc\Doll\k2\v111.mp4,6:12,32149100
189,\\hai2\Video gốc\Doll\k2\v112.mp4,6:14,32148354
190,\\hai2\Video gốc\Doll\k2\v113.mp4,6:03,31962576
191,\\hai2\Video gốc\Doll\k2\v114.mp4,6:01,31937759
192,\\hai2\Video gốc\Doll\k2\v115.mp4,6:29,31525186
193,\\hai2\Video gốc\Doll\k2\v116.mp4,6:01,31524580
194,\\hai2\Video gốc\Doll\k2\v117.mp4,6:01,31458558
195,\\hai2\Video gốc\Doll\k2\v118.mp4,6:02,30679096
