stt,file_path,duration,lastest_used_value
125,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\605KC\605KC.mp4,5:11,18321689
126,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\606GC\606GC.mp4,3:47,18307773
127,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\607GD\607GD.mp4,3:57,18738296
128,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\608HD\608HD.mp4,5:10,18125681
129,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\609HA\609HA.mp4,4:44,16675073
130,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\610GC\610GC.mp4,3:57,18912951
131,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\611HC\611HC.mp4,6:06,18921742
132,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\612HD\612HD.mp4,5:12,18654327
133,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\613KC\613KC.mp4,5:54,18921063
134,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\614GD\614GD.mp4,4:17,18675022
135,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\615HC\615HC.mp4,5:49,17610661
136,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\616KD\616KD.mp4,4:21,17970503
137,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\617GB\617GB.mp4,3:44,18308310
138,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\618GC\618GC.mp4,3:36,17610321
139,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\619KA\619KA.mp4,4:10,17979534
140,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\620KA\620KA.mp4,5:34,17978939
141,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\621HB\621HB.mp4,5:32,18326257
142,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\622HC\622HC.mp4,4:07,18322273
143,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\623GA\623GA.mp4,3:09,17978622
144,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\624GD\624GD.mp4,3:28,18211469
145,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\625KC\625KC.mp4,4:50,17719171
146,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\626KD\626KD.mp4,4:26,13723743
147,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\627HD\627HD.mp4,5:24,13397441
148,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\628HC\628BHC.mp4,4:01,16431504
149,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\629GC\629GC.mp4,3:33,16487324
