stt,file_path,duration,lastest_used_value
94,H:\Number\Number 1.0\A\ĐÃ UP\202BGA\202BGA.mp4,05:22,25691105
95,H:\Number\Number 1.0\A\ĐÃ UP\203BGA\203BGA.mp4,04:24,25691312
96,H:\Number\Number 1.0\A\ĐÃ UP\204BGA\204BGA.mp4,04:15,25689470
97,H:\Number\Number 1.0\A\ĐÃ UP\205BGA\205BGA.mp4,05:22,25690079
98,H:\Number\Number 1.0\A\ĐÃ UP\206BGA\206BGA.mp4,05:01,25690661
99,H:\Number\Number 1.0\A\ĐÃ UP\207BGA\207BGA.mp4,05:04,25690460
100,H:\Number\Number 1.0\A\ĐÃ UP\209BGA\209BGA.mp4,04:14,25447937
101,H:\Number\Number 1.0\A\ĐÃ UP\210BGA\210BGA.mp4,05:30,25688920
102,H:\Number\Number 1.0\A\ĐÃ UP\211BGA\211BGA.mp4,03:46,25688740
103,H:\Number\Number 1.0\A\ĐÃ UP\212BGC\212BGC.mp4,04:39,25341775
104,H:\Number\Number 1.0\A\ĐÃ UP\213BGC\213BGC.mp4,05:34,25275168
105,H:\Number\Number 1.0\A\ĐÃ UP\214BHC\214BHC.mp4,05:07,25274747
106,H:\Number\Number 1.0\A\ĐÃ UP\215BHC\215BHC.mp4,05:25,25255247
107,H:\Number\Number 1.0\A\ĐÃ UP\216BHC\216BHC.mp4,05:50,25249270
108,H:\Number\Number 1.0\A\ĐÃ UP\217BHC\217BHC.mp4,05:34,25249025
109,H:\Number\Number 1.0\A\ĐÃ UP\219BHC\219BHC.mp4,05:33,25174771
110,H:\Number\Number 1.0\A\ĐÃ UP\220BHA\220BHA.mp4,04:06,25077049
111,H:\Number\Number 1.0\A\ĐÃ UP\221BHA\221BHA.mp4,04:59,25076359
112,H:\Number\Number 1.0\A\ĐÃ UP\222fBA\222FBA.mp4,04:06,25076879
113,H:\Number\Number 1.0\A\ĐÃ UP\223FBA\223FBA.mp4,04:05,25076682
114,H:\Number\Number 1.0\A\ĐÃ UP\224FBA\224FBA.mp4,03:11,25076541
115,H:\Number\Number 1.0\A\ĐÃ UP\225FBA\225FBA.mp4,04:44,25076160
116,H:\Number\Number 1.0\A\ĐÃ UP\226BFC\226BFC.mp4,04:11,24743735
117,H:\Number\Number 1.0\A\ĐÃ UP\227BFC\227BFC.mp4,03:51,24743483
118,H:\Number\Number 1.0\A\ĐÃ UP\228BFC\228BFC.mp4,05:17,24674139
119,H:\Number\Number 1.0\A\ĐÃ UP\229BFC\229BFC.mp4,03:56,24673897
120,H:\Number\Number 1.0\A\ĐÃ UP\230BHC\230BHC.mp4,04:38,24670166
121,H:\Number\Number 1.0\A\ĐÃ UP\231BHC\231BHC.mp4,04:06,24644538
122,H:\Number\Number 1.0\A\ĐÃ UP\232BHC\232BHC.mp4,04:24,24644366
123,H:\Number\Number 1.0\A\ĐÃ UP\233BHC\233BHC.mp4,04:31,24570248
124,H:\Number\Number 1.0\A\ĐÃ UP\234BHD\234BHD_1.mp4,04:25,24481963
125,H:\Number\Number 1.0\A\ĐÃ UP\235BHD\V325BHD.mp4,04:18,24476640
126,H:\Number\Number 1.0\A\ĐÃ UP\236BHC\236BHC.mp4,04:34,23954010
127,H:\Number\Number 1.0\A\ĐÃ UP\237BHC\237BHC.mp4,04:36,23899235
128,H:\Number\Number 1.0\A\ĐÃ UP\238BHA\238BHA.mp4,04:34,23200738
129,H:\Number\Number 1.0\A\ĐÃ UP\239BHA\239BHA.mp4,03:54,22597375
130,H:\Number\Number 1.0\A\ĐÃ UP\240BHA\240BHA.mp4,04:35,23200562
131,H:\Number\Number 1.0\A\ĐÃ UP\241BHA\241BHA.mp4,04:36,23200373
132,H:\Number\Number 1.0\A\ĐÃ UP\242BHA\242BHA.mp4,04:03,23200200
133,H:\Number\Number 1.0\A\ĐÃ UP\243BHA\243BHA.mp4,04:00,22596722
134,H:\Number\Number 1.0\A\ĐÃ UP\244BHA\244BHA.mp4,04:44,22596891
135,H:\Number\Number 1.0\A\ĐÃ UP\245BHA\245BHA.mp4,04:02,22597057
136,H:\Number\Number 1.0\A\ĐÃ UP\246BC\246BC.mp4,04:53,24060896
137,H:\Number\Number 1.0\A\ĐÃ UP\247BC\247BC.mp4,05:03,23958023
138,H:\Number\Number 1.0\A\ĐÃ UP\248BC\248BC.mp4,04:16,24069408
139,H:\Number\Number 1.0\A\ĐÃ UP\249BHA\249BHA.mp4,04:30,22597189
140,H:\Number\Number 1.0\A\ĐÃ UP\250BHA\250BHA.mp4,03:19,22598452
141,H:\Number\Number 1.0\A\ĐÃ UP\251BGC\251BGC.mp4,04:01,22769905
142,H:\Number\Number 1.0\A\ĐÃ UP\252BGC\252BGC.mp4,03:37,22753385
143,H:\Number\Number 1.0\A\ĐÃ UP\253BGC\253BGC.mp4,04:02,22746404
144,H:\Number\Number 1.0\A\ĐÃ UP\254BGC\254BGC.mp4,03:51,22076913
145,H:\Number\Number 1.0\A\ĐÃ UP\255BGC\255BGC.mp4,03:30,22076707
146,H:\Number\Number 1.0\A\ĐÃ UP\256BGC\256BGC.mp4,03:36,22688887
147,H:\Number\Number 1.0\A\ĐÃ UP\257BHC\257BHC.mp4,04:12,22073593
148,H:\Number\Number 1.0\A\ĐÃ UP\258BHC\258BHC.mp4,04:06,22073762
149,H:\Number\Number 1.0\A\ĐÃ UP\259BHC\259BHC.mp4,03:48,22076428
150,H:\Number\Number 1.0\A\ĐÃ UP\260BHC\260BHC.mp4,03:55,22765509
151,H:\Number\Number 1.0\A\ĐÃ UP\261BGA\261BGA.mp4,02:42,21998005
152,H:\Number\Number 1.0\A\ĐÃ UP\262BGA\262BGA.mp4,02:29,21998131
153,H:\Number\Number 1.0\A\ĐÃ UP\263BGA\263BGA.mp4,03:18,21998248
154,H:\Number\Number 1.0\A\ĐÃ UP\264BHA\264BHA.mp4,04:21,21997811
155,H:\Number\Number 1.0\A\ĐÃ UP\265BHA\265BHA.mp4,03:49,21998397
