stt,file_path,duration
534,F:\Doll\Video\v82.mp4,10:08
535,F:\Doll\Video\v83 (2).mp4,10:23
536,F:\Doll\Video\v83.mp4,11:38
537,F:\Doll\Video\v84 (2).mp4,10:00
538,F:\Doll\Video\v84.mp4,10:45
540,F:\Doll\Video\v85.mp4,10:04
539,F:\Doll\Video\v85 sua lai.mp4,10:23
541,F:\Doll\Video\v86 (2).mp4,10:15
542,F:\Doll\Video\v86.mp4,10:16
545,F:\Doll\Video\v88 (2).mp4,10:03
543,F:\Doll\Video\v87 (2).mp4,11:32
544,F:\Doll\Video\v87.mp4,10:07
546,F:\Doll\Video\v88.mp4,10:01
527,F:\Doll\Video\v8.mp4,3:46
548,F:\Doll\Video\v89.mp4,10:08
547,F:\Doll\Video\v89 (2).mp4,8:26
551,F:\Doll\Video\v9 rm.mp4,4:04
550,F:\Doll\Video\v9 (3).mp4,10:25
549,F:\Doll\Video\v9 (2).mp4,6:48
553,F:\Doll\Video\v90 (2).mp4,9:33
554,F:\Doll\Video\v90.mp4,10:23
555,F:\Doll\Video\v91 sửa lại.mp4,10:28
556,F:\Doll\Video\v91.mp4,10:04
557,F:\Doll\Video\v92 (2).mp4,11:00
560,F:\Doll\Video\v93.mp4,9:30
559,F:\Doll\Video\v93 (2).mp4,8:21
558,F:\Doll\Video\v92.mp4,8:00
561,F:\Doll\Video\v94 (2).mp4,8:24
562,F:\Doll\Video\v94.mp4,8:54
564,F:\Doll\Video\v95.mp4,7:57
567,F:\Doll\Video\v97 render lại.mp4,7:49
563,F:\Doll\Video\v95 sua lai.mp4,8:12
566,F:\Doll\Video\v96.mp4,8:08
565,F:\Doll\Video\v96 sua lai.mp4,8:39
568,F:\Doll\Video\v97.mp4,9:00
552,F:\Doll\Video\v9.mp4,4:52
569,F:\Doll\Video\v98 (2).mp4,6:36
572,F:\Doll\Video\v99.mp4,6:13
571,F:\Doll\Video\v99 (2).mp4,5:47
570,F:\Doll\Video\v98.mp4,6:00
